StudentID,AttendancePercentage,AverageScore,FeeStatus,LMS_Logins_Per_Week,MidtermGrade,ScholarshipHolder,Target,Email,Phone,ReportingPeriod
SID_2024269,100,100.0,Paid,6,72.46,0,Graduate,marquezerin@example.com,(618)479-4359x2477,2
SID_2024269,100,100.0,Paid,6,72.46,0,Graduate,marquezerin@example.com,(618)479-4359x2477,3
SID_2024269,100,100.0,Paid,6,72.46,0,Graduate,marquezerin@example.com,(618)479-4359x2477,4
SID_2024270,71,81.37,Paid,7,60.9,1,Enrolled,browningjeffrey@example.net,(446)612-5182x6570,1
SID_2024270,73,79.43,Paid,7,60.9,1,Enrolled,browningjeffrey@example.net,(446)612-5182x6570,2
SID_2024270,74,84.88,Paid,7,60.9,1,Enrolled,browningjeffrey@example.net,(446)612-5182x6570,3
SID_2024270,74,80.42,Paid,7,60.9,1,Enrolled,browningjeffrey@example.net,(446)612-5182x6570,4
SID_2024271,69,77.09,Paid,9,74.26,0,Enrolled,hcameron@example.net,368.208.0843x9003,1
SID_2024271,71,81.53,Paid,9,74.26,0,Enrolled,hcameron@example.net,368.208.0843x9003,2
SID_2024271,70,79.87,Paid,9,74.26,0,Enrolled,hcameron@example.net,368.208.0843x9003,3
SID_2024271,74,77.26,Paid,9,74.26,0,Enrolled,hcameron@example.net,368.208.0843x9003,4
SID_2024272,92,83.58,Paid,6,84.07,0,Graduate,john89@example.net,(861)349-3279,1
SID_2024272,95,86.67,Paid,6,84.07,0,Graduate,john89@example.net,(861)349-3279,2
SID_2024272,97,87.51,Paid,6,84.07,0,Graduate,john89@example.net,(861)349-3279,3
SID_2024272,95,93.19,Paid,6,84.07,0,Graduate,john89@example.net,(861)349-3279,4
SID_2024273,66,30.0,Paid,4,38.22,1,Dropout,ronniemiller@example.com,+1-585-961-8377x48984,1
SID_2024273,72,35.65,Paid,4,38.22,1,Dropout,ronniemiller@example.com,+1-585-961-8377x48984,2
SID_2024273,73,44.5,Paid,4,38.22,1,Dropout,ronniemiller@example.com,+1-585-961-8377x48984,3
SID_2024273,78,46.82,Paid,4,38.22,1,Dropout,ronniemiller@example.com,+1-585-961-8377x48984,4
SID_2024274,87,82.02,Paid,7,83.56,0,Graduate,daniellelee@example.net,788.342.6757,1
SID_2024274,89,84.83,Paid,7,83.56,0,Graduate,daniellelee@example.net,788.342.6757,2
SID_2024274,91,88.32,Paid,7,83.56,0,Graduate,daniellelee@example.net,788.342.6757,3
SID_2024274,89,85.1,Paid,7,83.56,0,Graduate,daniellelee@example.net,788.342.6757,4
SID_2024275,91,79.25,Paid,13,84.83,0,Graduate,jennifer81@example.net,237-662-2275,1
SID_2024275,91,84.53,Paid,13,84.83,0,Graduate,jennifer81@example.net,237-662-2275,2
SID_2024275,92,83.45,Paid,13,84.83,0,Graduate,jennifer81@example.net,237-662-2275,3
SID_2024275,97,85.88,Paid,13,84.83,0,Graduate,jennifer81@example.net,237-662-2275,4
SID_2024276,68,71.95,Paid,3,60.15,0,Enrolled,christopher49@example.net,(954)815-4701,1
SID_2024276,74,71.37,Paid,3,60.15,0,Enrolled,christopher49@example.net,(954)815-4701,2
SID_2024276,69,76.48,Paid,3,60.15,0,Enrolled,christopher49@example.net,(954)815-4701,3
SID_2024276,72,76.72,Paid,3,60.15,0,Enrolled,christopher49@example.net,(954)815-4701,4
SID_2024277,87,83.14,Paid,5,80.96,1,Graduate,ysolomon@example.net,001-771-519-3827,1
SID_2024277,89,83.94,Paid,5,80.96,1,Graduate,ysolomon@example.net,001-771-519-3827,2
SID_2024277,88,86.22,Paid,5,80.96,1,Graduate,ysolomon@example.net,001-771-519-3827,3
SID_2024277,93,96.24,Paid,5,80.96,1,Graduate,ysolomon@example.net,001-771-519-3827,4
SID_2024278,84,66.24,Paid,5,55.33,0,Enrolled,chelsea24@example.org,787-637-0454x34970,1
SID_2024278,86,66.37,Paid,5,55.33,0,Enrolled,chelsea24@example.org,787-637-0454x34970,2
SID_2024278,84,70.14,Paid,5,55.33,0,Enrolled,chelsea24@example.org,787-637-0454x34970,3
SID_2024278,86,66.63,Paid,5,55.33,0,Enrolled,chelsea24@example.org,787-637-0454x34970,4
SID_2024279,98,97.29,Paid,10,74.59,1,Graduate,ghernandez@example.com,(912)251-2868x3566,1
SID_2024279,100,98.5,Paid,10,74.59,1,Graduate,ghernandez@example.com,(912)251-2868x3566,2
SID_2024279,100,100.0,Paid,10,74.59,1,Graduate,ghernandez@example.com,(912)251-2868x3566,3
SID_2024279,100,100.0,Paid,10,74.59,1,Graduate,ghernandez@example.com,(912)251-2868x3566,4
SID_2024280,89,86.72,Paid,6,90.79,1,Graduate,allenwagner@example.com,+1-648-885-9120x79998,1
SID_2024280,89,86.69,Paid,6,90.79,1,Graduate,allenwagner@example.com,+1-648-885-9120x79998,2
SID_2024280,90,94.91,Paid,6,90.79,1,Graduate,allenwagner@example.com,+1-648-885-9120x79998,3
SID_2024280,95,90.77,Paid,6,90.79,1,Graduate,allenwagner@example.com,+1-648-885-9120x79998,4
SID_2024281,40,30.0,Overdue,2,25.97,0,Dropout,mary04@example.net,(515)832-2053,1
SID_2024281,40,30.0,Overdue,2,25.97,0,Dropout,mary04@example.net,(515)832-2053,2
SID_2024281,42,30.0,Overdue,2,25.97,0,Dropout,mary04@example.net,(515)832-2053,3
SID_2024281,46,30.49,Overdue,2,25.97,0,Dropout,mary04@example.net,(515)832-2053,4
SID_2024282,94,82.04,Due,5,57.09,0,Enrolled,nicholasgibbs@example.org,739.546.1043x222,1
SID_2024282,89,81.43,Due,5,57.09,0,Enrolled,nicholasgibbs@example.org,739.546.1043x222,2
SID_2024282,90,80.5,Due,5,57.09,0,Enrolled,nicholasgibbs@example.org,739.546.1043x222,3
SID_2024282,93,79.96,Due,5,57.09,0,Enrolled,nicholasgibbs@example.org,739.546.1043x222,4
SID_2024283,40,41.37,Overdue,3,36.38,0,Dropout,bweaver@example.net,+1-984-606-4159x938,1
SID_2024283,40,38.62,Overdue,3,36.38,0,Dropout,bweaver@example.net,+1-984-606-4159x938,2
SID_2024283,43,44.27,Overdue,3,36.38,0,Dropout,bweaver@example.net,+1-984-606-4159x938,3
SID_2024283,49,48.05,Overdue,3,36.38,0,Dropout,bweaver@example.net,+1-984-606-4159x938,4
SID_2024284,90,85.62,Paid,7,75.26,0,Graduate,sarah19@example.org,487.891.3049x0238,1
SID_2024284,91,89.32,Paid,7,75.26,0,Graduate,sarah19@example.org,487.891.3049x0238,2
SID_2024284,95,90.12,Paid,7,75.26,0,Graduate,sarah19@example.org,487.891.3049x0238,3
SID_2024284,97,89.48,Paid,7,75.26,0,Graduate,sarah19@example.org,487.891.3049x0238,4
SID_2024285,91,80.4,Paid,8,71.5,0,Graduate,richard41@example.com,001-735-466-5751x004,1
SID_2024285,91,80.89,Paid,8,71.5,0,Graduate,richard41@example.com,001-735-466-5751x004,2
SID_2024285,95,88.56,Paid,8,71.5,0,Graduate,richard41@example.com,001-735-466-5751x004,3
SID_2024285,97,86.8,Paid,8,71.5,0,Graduate,richard41@example.com,001-735-466-5751x004,4
SID_2024286,54,49.85,Overdue,3,56.08,0,Dropout,lanejennifer@example.org,(714)495-6948x1648,1
SID_2024286,57,50.54,Overdue,3,56.08,0,Dropout,lanejennifer@example.org,(714)495-6948x1648,2
SID_2024286,59,54.87,Overdue,3,56.08,0,Dropout,lanejennifer@example.org,(714)495-6948x1648,3
SID_2024286,63,60.84,Overdue,3,56.08,0,Dropout,lanejennifer@example.org,(714)495-6948x1648,4
SID_2024287,96,86.46,Paid,6,72.22,0,Graduate,davidbaker@example.com,869-722-9515x15511,1
SID_2024287,97,85.86,Paid,6,72.22,0,Graduate,davidbaker@example.com,869-722-9515x15511,2
SID_2024287,100,94.41,Paid,6,72.22,0,Graduate,davidbaker@example.com,869-722-9515x15511,3
SID_2024287,100,88.94,Paid,6,72.22,0,Graduate,davidbaker@example.com,869-722-9515x15511,4
SID_2024288,40,36.34,Due,1,54.57,0,Dropout,valenciabrenda@example.org,668.546.0756,1
SID_2024288,40,42.24,Due,1,54.57,0,Dropout,valenciabrenda@example.org,668.546.0756,2
SID_2024288,47,43.59,Due,1,54.57,0,Dropout,valenciabrenda@example.org,668.546.0756,3
SID_2024288,50,47.37,Due,1,54.57,0,Dropout,valenciabrenda@example.org,668.546.0756,4
SID_2024289,85,60.82,Paid,3,58.72,0,Enrolled,campbellpatricia@example.org,443.755.1976x7862,1
SID_2024289,90,57.83,Paid,3,58.72,0,Enrolled,campbellpatricia@example.org,443.755.1976x7862,2
SID_2024289,86,65.58,Paid,3,58.72,0,Enrolled,campbellpatricia@example.org,443.755.1976x7862,3
SID_2024289,88,63.14,Paid,3,58.72,0,Enrolled,campbellpatricia@example.org,443.755.1976x7862,4
SID_2024290,40,36.37,Due,2,28.33,0,Dropout,amanda68@example.net,+1-878-960-8144x31905,1
SID_2024290,40,43.13,Due,2,28.33,0,Dropout,amanda68@example.net,+1-878-960-8144x31905,2
SID_2024290,44,47.23,Due,2,28.33,0,Dropout,amanda68@example.net,+1-878-960-8144x31905,3
SID_2024290,47,52.23,Due,2,28.33,0,Dropout,amanda68@example.net,+1-878-960-8144x31905,4
SID_2024291,89,80.86,Paid,14,90.99,0,Graduate,christopherhogan@example.com,(701)441-1153,1
SID_2024291,91,81.06,Paid,14,90.99,0,Graduate,christopherhogan@example.com,(701)441-1153,2
SID_2024291,90,83.31,Paid,14,90.99,0,Graduate,christopherhogan@example.com,(701)441-1153,3
SID_2024291,91,87.09,Paid,14,90.99,0,Graduate,christopherhogan@example.com,(701)441-1153,4
SID_2024292,91,89.67,Paid,7,84.98,1,Graduate,melissa98@example.com,(520)231-9952,1
SID_2024292,93,90.7,Paid,7,84.98,1,Graduate,melissa98@example.com,(520)231-9952,2
SID_2024292,95,95.33,Paid,7,84.98,1,Graduate,melissa98@example.com,(520)231-9952,3
SID_2024292,93,94.61,Paid,7,84.98,1,Graduate,melissa98@example.com,(520)231-9952,4
SID_2024293,87,58.44,Due,8,62.39,0,Enrolled,thomasdawn@example.com,(505)553-1851x276,1
SID_2024293,90,62.6,Due,8,62.39,0,Enrolled,thomasdawn@example.com,(505)553-1851x276,2
SID_2024293,90,60.44,Due,8,62.39,0,Enrolled,thomasdawn@example.com,(505)553-1851x276,3
SID_2024293,90,59.08,Due,8,62.39,0,Enrolled,thomasdawn@example.com,(505)553-1851x276,4
SID_2024294,74,77.52,Due,9,61.53,0,Enrolled,oowen@example.org,(232)796-5705,1
SID_2024294,74,73.86,Due,9,61.53,0,Enrolled,oowen@example.org,(232)796-5705,2
SID_2024294,75,80.14,Due,9,61.53,0,Enrolled,oowen@example.org,(232)796-5705,3
SID_2024294,76,77.29,Due,9,61.53,0,Enrolled,oowen@example.org,(232)796-5705,4
SID_2024295,93,82.45,Paid,7,60.77,1,Enrolled,reedalexandria@example.com,+1-510-640-3790x394,1
SID_2024295,91,80.49,Paid,7,60.77,1,Enrolled,reedalexandria@example.com,+1-510-640-3790x394,2
SID_2024295,91,85.64,Paid,7,60.77,1,Enrolled,reedalexandria@example.com,+1-510-640-3790x394,3
SID_2024295,92,84.35,Paid,7,60.77,1,Enrolled,reedalexandria@example.com,+1-510-640-3790x394,4
SID_2024296,75,71.24,Paid,6,79.83,1,Enrolled,baileyarthur@example.net,984.559.3539x45526,1
SID_2024296,74,69.13,Paid,6,79.83,1,Enrolled,baileyarthur@example.net,984.559.3539x45526,2
SID_2024296,74,69.99,Paid,6,79.83,1,Enrolled,baileyarthur@example.net,984.559.3539x45526,3
SID_2024296,74,65.96,Paid,6,79.83,1,Enrolled,baileyarthur@example.net,984.559.3539x45526,4
SID_2024297,80,82.14,Paid,7,57.74,0,Enrolled,jenniferjohnson@example.org,216-464-3276,1
SID_2024297,77,80.86,Paid,7,57.74,0,Enrolled,jenniferjohnson@example.org,216-464-3276,2
SID_2024297,80,85.47,Paid,7,57.74,0,Enrolled,jenniferjohnson@example.org,216-464-3276,3
SID_2024297,81,81.14,Paid,7,57.74,0,Enrolled,jenniferjohnson@example.org,216-464-3276,4
SID_2024298,40,30.0,Overdue,3,52.01,0,Dropout,david27@example.net,605-905-3034x068,1
SID_2024298,40,30.0,Overdue,3,52.01,0,Dropout,david27@example.net,605-905-3034x068,2
SID_2024298,44,30.0,Overdue,3,52.01,0,Dropout,david27@example.net,605-905-3034x068,3
SID_2024298,48,31.72,Overdue,3,52.01,0,Dropout,david27@example.net,605-905-3034x068,4
SID_2024299,96,82.25,Paid,12,86.98,0,Graduate,nicole37@example.net,(919)741-8327,1
SID_2024299,96,87.96,Paid,12,86.98,0,Graduate,nicole37@example.net,(919)741-8327,2
SID_2024299,100,86.03,Paid,12,86.98,0,Graduate,nicole37@example.net,(919)741-8327,3
SID_2024299,100,94.65,Paid,12,86.98,0,Graduate,nicole37@example.net,(919)741-8327,4
SID_2024300,100,96.2,Paid,8,92.87,0,Graduate,teresamoreno@example.org,8394549364,1
SID_2024300,100,99.62,Paid,8,92.87,0,Graduate,teresamoreno@example.org,8394549364,2
SID_2024300,100,100.0,Paid,8,92.87,0,Graduate,teresamoreno@example.org,8394549364,3
SID_2024300,100,98.74,Paid,8,92.87,0,Graduate,teresamoreno@example.org,8394549364,4
